NPPB	Cerebral edema	
TNFRSF1A	Facial edema	
CCR5	Pulmonary edema	
FPR1	Pulmonary edema	
PLAU	Cerebral edema	
SLC25A13	Cerebral edema	
EGLN1	Pulmonary edema	
FGF7	Pulmonary edema	
VEGFA	High altitude pulmonary edema	
F2R	Pulmonary edema	
VEGFA	Pulmonary edema	
TH	High altitude pulmonary edema	
HIF1A	Pulmonary edema	
AVPR1A	Cerebral edema	
FGF10	Pulmonary edema	
REN	High altitude pulmonary edema	
EDN1	Cerebral edema	
PLAT	Cerebral edema	
ABCC8	Cerebral edema	
ADRB2	Pulmonary edema	
FSHR	Pulmonary edema	
F2	Cerebral edema	
TEK	Pulmonary edema	
F2R	Cerebral edema	
ALB	Pulmonary edema	
CXCL2	Pulmonary edema	
GFAP	Cerebral edema	
CAV1	Pulmonary edema	
EDNRA	High altitude pulmonary edema	
TNFRSF1A	Periorbital edema	
EDN1	High altitude pulmonary edema	
ROCK1	Pulmonary edema	
APOE	Cerebral edema	
MYL4	Cerebral edema	
DMD	Cerebral edema	
NRG1	Pulmonary edema	
ALOX5	Pulmonary edema	
TRPV1	Pulmonary edema	
AGTR1	High altitude pulmonary edema	
PTGS2	Pulmonary edema	
ADRB2	High altitude pulmonary edema	
GHRH	Pulmonary edema	
CXCL8	Pulmonary edema	
IL2	Pulmonary edema	
ACE	High altitude pulmonary edema	
MPO	Pulmonary edema	
EGLN1	High altitude pulmonary edema	
CHRM4	KNG1	0.8407682499807351	
AGTR1	GPRC6A	0.8252219011119977	
HRH4	NMUR1	0.8354005520686607	
CHRM5	CYSLTR1	0.8252219011119977	
HTR1D	CCR1	0.8354005520686607	
SSTR5	TAS2R31	0.8354005520686607	
HTR2A	rs7997012	0.99	
HTR7	FSHR	0.8354005520686607	
HTR2A	PTAFR	0.8252219011119977	
HTR1A	ADORA1	0.8354005520686607	
DRD2	TAS2R4	0.8354005520686607	
EGFR	STAM	0.8665370616181098	
TNF	TNFRSF1A	0.8645520075007879	
ADORA1	NPW	0.8407682499807351	
CALM3	GRIN2A	0.8319100629186602	
HTR1A	GAL	0.833320481754769	
ADRA1D	LPAR1	0.8252219011119977	
ADRB1	VIP	0.833320481754769	
HTR5A	CHRM4	0.8354005520686607	
Ropinirole	HTR1B	1	
SSTR1	GRM6	0.8252219011119977	
AGTR1	QRFP	0.833320481754769	
EGFR	CLTB	0.8654065929327814	
SSTR1	HCAR3	0.8354005520686607	
HTR7	NPS	0.8407682499807351	
NDUFC2	MT-ND6	0.8478585989808651	
SLC22A1	rs594709	0.99	
PDE4B	ADCY4	0.8281207788973212	
HTR2C	GCG	0.8407682499807351	
ADORA2A	GPR45	0.8252219011119977	
AVPR1A	NMUR1	0.8354005520686607	
DRD3	GPER1	0.8354005520686607	
HTR1E	CHRM4	0.8354005520686607	
HTR2C	GRPR	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*14, CYP2D6*2, CYP2D6*3, CYP2D6*4, CYP2D6*41, CYP2D6*4xN, CYP2D6*5, CYP2D6*6	0.99	
DRD1	INSL3	0.8407682499807351	
DRD5	GHRH	0.8407682499807351	
Loxapine	HTR2C	1	
ADRA1D	TAC3	0.833320481754769	
AVPR1A	KISS1	0.833320481754769	
UGT1A	rs1042640	0.8775210229989678	
ABCB1	rs4148738	0.99	
AGTR1	OPN4	0.8354005520686607	
DRD3	TAS2R31	0.8354005520686607	
TGFB1	SMURF2	0.8488710308562524	
CHRM4	ADORA1	0.8354005520686607	
CHRM4	NPY4R	0.8252219011119977	
HTR2A	APP	0.833320481754769	
CHRM1	TACR2	0.8252219011119977	
AGTR1	GCG	0.8407682499807351	
CHRM2	ACTR2	0.8628338709774962	
DRD4	CXCL8	0.8459813396079446	
HRH4	TAS2R30	0.8354005520686607	
AGTR1	XCR1	0.8252219011119977	
CHRM4	MT-RNR2	0.8459813396079446	
DRD4	INSL5	0.8407682499807351	
SSTR1	TAS2R3	0.8354005520686607	
ADRB2	TGOLN2	0.863443159858049	
SSTR1	TAS2R1	0.8354005520686607	
PPARD	rs7769719	0.99	
CHRM2	ITSN1	0.8664623807565615	
DRD1	GHRH	0.8407682499807351	
HTR1A	NPBWR1	0.8354005520686607	
HRH4	OPRK1	0.8354005520686607	
HTR2C	APP	0.833320481754769	
AVPR1B	GPR68	0.8354005520686607	
ADORA1	GNAI3	0.8526462282435747	
AVPR2	FCHO1	0.8583026292860755	
EGFR	LRRK2	0.842023951637581	
AVPR1B	NMS	0.8407682499807351	
Carvedilol	ABCB1	1	
ADRA1D	BDKRB1	0.8354005520686607	
HTR1A	rs6295	0.99	
ABCC1	rs212091	0.99	
Modafinil	CYP1A2	1	
HTR1B	TAS2R3	0.8354005520686607	
HRH2	GPR45	0.8252219011119977	
SSTR5	GRM2	0.8252219011119977	
CHRM5	UTS2B	0.8407682499807351	
Pindolol	ADRB2	1	
ADRA1A	FFAR1	0.8354005520686607	
DRD2	SST	0.8407682499807351	
CHRM2	UBC	0.863443159858049	
CHRM2	AP2A1	0.8669217489920482	
EGFR	NCAM1	0.8435102388865442	
HRH4	TAS2R8	0.8354005520686607	
L-Tyrosine	YARS	1	
CHRM2	P2RY13	0.8354005520686607	
HTR2C	GNG2	0.8526462282435747	
rs2070959	UGT1A8	0.8863848717161291	
AVPR1B	PROKR1	0.8354005520686607	
HTR2A	CCKAR	0.8252219011119977	
CYP2C19	CYP2C19*1, CYP2C19*17, CYP2C19*2, CYP2C19*3, CYP2C19*4	0.99	
CHRM4	DRD4	0.8354005520686607	
P2RY12	HEBP1	0.8407682499807351	
HTR6	GCGR	0.8354005520686607	
ADRB1	rs1801253	0.99	
Meclofenamic Acid	SLC22A6	1	
XDH	rs1594160	0.99	
DRD2	PDYN	0.8407682499807351	
TTR	RBP4	0.838592942504826	
CHRM2	GRB2	0.863443159858049	
UGT1A1	rs4124874	0.8600583546412883	
CYP1A1	rs2606345	0.99	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KRT5	0.8638247395845513	
HTR1A	GRM4	0.8252219011119977	
ADRA1B	PROKR1	0.8354005520686607	
SSTR2	SST	0.8436671950788296	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	DGKG	0.8638247395845513	
P2RY12	C3AR1	0.8354005520686607	
HTR7	DRD5	0.8354005520686607	
ADRA1D	GNRHR2	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	HP	0.818984274335209	
HTR2C	KISS1R	0.8252219011119977	
AVPR2	ACTR2	0.8628338709774962	
EGFR	FGF20	0.8658423074095727	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KRT6B	0.8638247395845513	
HTR2C	rs2497538	0.99	
rs429358	APOC1	0.829786598184209	
CHRM2	TRIP10	0.863443159858049	
CHRM2	CXCL1	0.8407682499807351	
HTR1E	P2RY12	0.8354005520686607	
HTR1D	NMUR1	0.8354005520686607	
AVPR2	BIN1	0.863443159858049	
SSTR1	HCAR1	0.8354005520686607	
SSTR5	CNR1	0.8354005520686607	
ADRB2	BIN1	0.863443159858049	
HRH1	UTS2	0.8407682499807351	
ADRA1B	KNG1	0.8407682499807351	
HRH1	NPFF	0.833320481754769	
HRH4	PTGDR2	0.8252219011119977	
TGFB1	PARD3	0.8537585491243176	
AGTR1	APP	0.8407682499807351	
AVPR2	VAMP7	0.863443159858049	
VEGFA	rs2010963	0.99	
DRD3	SSTR4	0.8354005520686607	
AGTR1	TACR2	0.8252219011119977	
HTR2C	GNRHR	0.8354005520686607	
P2RY12	TAS2R10	0.8354005520686607	
HTR2C	UTS2B	0.8407682499807351	
Benazepril	MTHFR	1	
AVPR2	FZD4	0.863443159858049	
CHRM3	UTS2B	0.8407682499807351	
HTR2B	SAA1	0.833320481754769	
SSTR2	ADORA3	0.8354005520686607	
ADRA1D	GNA15	0.8595571341704282	
HTR2B	EDN2	0.833320481754769	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KLK3	0.818984274335209	
CYP1A2	rs2069514	0.99	
AVPR1B	CYSLTR2	0.8252219011119977	
HTR1A	PPBP	0.8407682499807351	
CHRM3	LPAR2	0.8252219011119977	
HRH4	TAS2R39	0.8354005520686607	
DRD2	HTR1A	0.8354005520686607	
ACE	rs4646994	0.99	
Levodopa	DRD4	1	
AVPR2	OCRL	0.8613363396709319	
HTR2A	TACR2	0.8252219011119977	
HTR1E	RLN3	0.8459813396079446	
DRD4	ADORA1	0.8354005520686607	
AVPR2	AP2B1	0.8669217489920482	
AVPR1A	PTGER1	0.8252219011119977	
HTR1D	GRM4	0.8252219011119977	
Carvedilol	ADRB2	1	
HTR1E	SUCNR1	0.8354005520686607	
Maprotiline	CHRM1	1	
ADRA1A	UTS2B	0.8407682499807351	
EGFR	SHC3	0.8372883840480309	
ADRB2	ADCYAP1R1	0.8354005520686607	
EGFR	PACSIN2	0.863443159858049	
SSTR5	CXCR4	0.8354005520686607	
AGTR1	KNG1	0.8459813396079446	
CYP3A4	rs56324128	0.9135172474836407	
AOX1	rs55754655	0.99	
NDUFC2	NDUFS7	0.8478585989808651	
AVPR2	LHB	0.8407682499807351	
DRD4	C5	0.8407682499807351	
ADORA1	GABBR2	0.8252219011119977	
HTR1E	ANXA1	0.8459813396079446	
ADORA1	GNAI1	0.8526462282435747	
AVPR1B	HCRT	0.833320481754769	
HTR2A	TACR3	0.8252219011119977	
EGFR	FYN	0.8513157657742707	
TGFB1	PPP1CB	0.8294526363440686	
Carvedilol	CYP3A4	1	
DRD4	NMUR1	0.8354005520686607	
ADRA2C	ADRA2C	0.8459813396079446	
P2RY12	GRM8	0.8252219011119977	
HTR1D	GRM6	0.8252219011119977	
HTR5A	PF4	0.8407682499807351	
HRH2	CGA	0.849809014912932	
Perphenazine	CYP2C8	1	
SSTR2	HEBP1	0.8407682499807351	
HTR5A	OXGR1	0.8354005520686607	
DRD3	CCL25	0.8407682499807351	
ADRA1A	NMU	0.8407682499807351	
MLNR	NTSR2	0.8252219011119977	
MLNR	GPR17	0.8252219011119977	
rs6759892	UGT1A6	0.9801	
DRD2	HTR1B	0.8354005520686607	
HRH4	CCR8	0.8354005520686607	
SSTR1	TAS2R39	0.8354005520686607	
HRH1	GRP	0.8407682499807351	
AVPR1B	P2RY10	0.8354005520686607	
ADRA1A	NMBR	0.8354005520686607	
DRD4	CASR	0.8354005520686607	
DRD2	S1PR4	0.8252219011119977	
EGFR	FRS3	0.853898073011433	
AVPR1B	GPR65	0.8354005520686607	
ADRB1	NPSR1	0.8354005520686607	
EGFR	IL3	0.8435102388865442	
ADRB2	VAMP7	0.863443159858049	
AGTR1	TACR1	0.8252219011119977	
SLCO1B1	SLCO1B1*12, SLCO1B1*13, SLCO1B1*1A	0.99	
HTR5A	CASR	0.8354005520686607	
ABCG2	rs2199939	0.99	
DRD1	ADRB3	0.8354005520686607	
HTR2B	GNAQ	0.8595571341704282	
Diflunisal	SLC22A6	1	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	ATM	0.8638247395845513	
SSTR5	ACKR3	0.8354005520686607	
ADORA1	TAS2R50	0.8354005520686607	
HRH4	PF4	0.8407682499807351	
AVPR1B	LPAR6	0.8354005520686607	
ADRB2	GPR20	0.8252219011119977	
Quetiapine	HTR1A	1	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KLK3	0.8638247395845513	
CHRM4	GRM4	0.8252219011119977	
SSTR5	BDKRB2	0.8354005520686607	
SSTR5	TAS2R43	0.8354005520686607	
ADRB1	RAMP2	0.8421959353175904	
AVPR2	HGS	0.863443159858049	
TGFB1	RHOA	0.8537585491243176	
CHRM1	GRPR	0.8354005520686607	
ADRA1A	GPR132	0.8354005520686607	
HTR6	GPBAR1	0.8354005520686607	
SSTR1	C3AR1	0.8354005520686607	
DRD3	TAS2R42	0.8354005520686607	
CHRM4	CCL27	0.8407682499807351	
CHRM2	CCR9	0.8354005520686607	
CHRM2	HTR1D	0.8354005520686607	
CYP2C19	rs4986893	0.99	
CHRM5	NMUR2	0.8421959353175904	
AVPR1A	LPAR4	0.8354005520686607	
CHRM5	KISS1	0.833320481754769	
CYP3A4	rs28371759	0.8775210229989678	
HTR1E	HCAR1	0.8354005520686607	
DRD3	C3AR1	0.8354005520686607	
HTR7	SCT	0.8407682499807351	
MLNR	OPN4	0.8354005520686607	
ADRB2	SYT9	0.863443159858049	
DRD3	TAS2R19	0.8354005520686607	
TGFB1	rs1800470	0.99	
HTR2C	GRM5	0.8354005520686607	
EGFR	PDGFB	0.853898073011433	
P2RY12	APP	0.8407682499807351	
AVPR1A	OPN4	0.8354005520686607	
CHRM4	CCL20	0.8407682499807351	
ADORA1	APLNR	0.8354005520686607	
Bromocriptine	ADRA1B	1	
EGFR	rs712830	0.99	
SSTR1	S1PR5	0.8252219011119977	
EGFR	FGF5	0.8643329280224298	
DRD4	GRM6	0.8252219011119977	
HRH4	PPBP	0.8407682499807351	
ADRB1	ADM2	0.8407682499807351	
HTR1B	GPER1	0.8354005520686607	
UGT1A9	rs6714486	0.9320653479069899	
ADRA1D	EDN2	0.833320481754769	
ADRA1A	UTS2	0.8407682499807351	
SSTR2	CXCL11	0.8407682499807351	
P2RY12	CXCL2	0.8407682499807351	
CHRM3	CCKBR	0.8354005520686607	
SSTR2	OPRD1	0.8354005520686607	
CHRM2	SYT9	0.863443159858049	
DRD2	HTR1E	0.8354005520686607	
ADRA2B	GNG2	0.8626329038096527	
HTR1E	CCR10	0.8354005520686607	
AVPR2	SGIP1	0.8664623807565615	
DRD3	HTR1F	0.8354005520686607	
HTR1D	TAS2R19	0.8354005520686607	
HTR5A	GRM4	0.8252219011119977	
HTR1E	LPAR1	0.8252219011119977	
HTR5A	CNR1	0.8354005520686607	
HIF1A	HIF3A	0.849809014912932	
HTR1E	DRD3	0.8354005520686607	
NDUFC2	MT-ND5	0.8370620429147057	
P2RY12	TAS2R43	0.8354005520686607	
ADRA2B	CCL23	0.833320481754769	
SSTR2	TAS2R4	0.8354005520686607	
Ropinirole	HTR2A	1	
SSTR1	LPAR1	0.8252219011119977	
ADRB1	SCTR	0.8354005520686607	
EGFR	AGFG1	0.8628338709774962	
CHRM2	TAS2R3	0.8354005520686607	
HRH4	GABBR1	0.8252219011119977	
HTR1A	MCHR1	0.8354005520686607	
HRH1	NPFFR2	0.8252219011119977	
HTR2A	QRFP	0.833320481754769	
HTR1A	CCL21	0.8407682499807351	
ADRA1D	GPR65	0.8354005520686607	
HRH4	P2RY12	0.8354005520686607	
DRD2	PTGER3	0.8252219011119977	
AVPR1A	CCK	0.833320481754769	
HTR6	ADRB3	0.8354005520686607	
ADRA2C	rs11269124	0.99	
AVPR2	VAMP2	0.863443159858049	
CHRM1	XCL2	0.833320481754769	
CHRM4	GRM2	0.8252219011119977	
HTR2C	NTSR1	0.8252219011119977	
SSTR2	TAS2R60	0.8354005520686607	
HRH1	XCL2	0.833320481754769	
ADORA2A	ADM	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	GSN	0.818984274335209	
SSTR1	CXCL8	0.8459813396079446	
CHRM1	CCL23	0.833320481754769	
DRD4	PTGDR2	0.8252219011119977	
CYP3A4	CYP3A4*1, CYP3A4*1G	0.9509900498999999	
PTGIR	SCT	0.8407682499807351	
ACE	REN	0.8435102388865442	
HRH4	CXCL8	0.8459813396079446	
MLNR	GNB1	0.8526462282435747	
AVPR1A	GRM5	0.8354005520686607	
EGFR	rs121434569	0.99	
PPARG	MED26	0.7989062580087279	
DRD2	CXCL8	0.8459813396079446	
ADRA1A	LPAR5	0.8252219011119977	
EGFR	ERBB4	0.8693683183476757	
HTR1D	AGT	0.8407682499807351	
ADORA1	OXGR1	0.8354005520686607	
Perphenazine	CYP3A4	1	
ADRB1	CGA	0.849809014912932	
CYP3A4	CYP3A4*1, CYP3A4*1G	0.9135172474836407	
HTR1B	FPR2	0.8354005520686607	
HTR2A	XCL2	0.833320481754769	
HRH2	PTGDR	0.8252219011119977	
PDE4B	ADCY9	0.8281207788973212	
HTR2C	PTAFR	0.8252219011119977	
DRD3	CORT	0.8407682499807351	
SSTR5	CORT	0.8436671950788296	
ADRA2A	rs1800545	0.99	
UGT1A10	rs6759892	0.9135172474836407	
CHRM2	CXCL8	0.8459813396079446	
HTR2B	OPN4	0.8354005520686607	
rs8330	UGT1A1	0.92274469442792	
EGFR	SLC2A8	0.8628338709774962	
CHRM4	C5AR1	0.8354005520686607	
HTR1B	OXER1	0.8252219011119977	
DRD4	TAS2R42	0.8354005520686607	
HRH1	QRFP	0.833320481754769	
P2RY12	CXCL5	0.8407682499807351	
P2RY12	NPY2R	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	TRAPPC11	0.8638247395845513	
CHRM1	GNRHR	0.8354005520686607	
ADRB1	GHRH	0.8407682499807351	
DRD3	ADRA2B	0.8252219011119977	
HTR7	GPBAR1	0.8354005520686607	
SSTR2	APP	0.8407682499807351	
ABCB1	ABCB1*1, ABCB1*2(PMID:11503014)	0.99	
HIF1A	ELOC	0.8599291555852738	
CHRM5	GNAQ	0.8595571341704282	
HTR1B	CCL25	0.8407682499807351	
CHRM5	NPSR1	0.8354005520686607	
MLNR	GPR4	0.8354005520686607	
EGFR	PTPN18	0.842023951637581	
CHRM3	OXT	0.833320481754769	
AGTR1	BDKRB2	0.8421959353175904	
HTR1B	NMU	0.8407682499807351	
Pergolide	ADRA2C	1	
HTR2A	PMCH	0.833320481754769	
DRD4	BDKRB2	0.8354005520686607	
HTR6	PTHLH	0.8407682499807351	
ADORA1	AGTR2	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*17, CYP2D6*1xN, CYP2D6*2, CYP2D6*2xN, CYP2D6*3, CYP2D6*4, CYP2D6*40, CYP2D6*41, CYP2D6*5, CYP2D6*6	0.99	
DRD4	CXCL3	0.8407682499807351	
ADRA1B	GHSR	0.8354005520686607	
DRD1	CRHR1	0.8354005520686607	
EGFR	SLC18A3	0.8628338709774962	
ADRA1B	PTAFR	0.8252219011119977	
DRD4	GNAI1	0.8526462282435747	
ADRB2	DAB2	0.8639805355496311	
ADRB2	AP2A1	0.8669217489920482	
DRD3	GRM2	0.8252219011119977	
SSTR2	GABBR2	0.8252219011119977	
ADORA2A	MC2R	0.8252219011119977	
HRH4	PTGER3	0.8252219011119977	
ADRA1D	FFAR1	0.8354005520686607	
HIF1A	ELOB	0.8599291555852738	
CYP2C9	CYP2C9*1, CYP2C9*13, CYP2C9*3	0.99	
HTR2B	QRFPR	0.8252219011119977	
CHRM2	HTR1A	0.8354005520686607	
ADRA1D	GNRH1	0.8407682499807351	
DRD5	GLP2R	0.8354005520686607	
AVPR2	ADRB1	0.8354005520686607	
DRD5	MC5R	0.8252219011119977	
P2RY12	CCL28	0.8407682499807351	
P2RY12	S1PR2	0.8252219011119977	
ADRB1	TAAR1	0.8354005520686607	
SSTR1	DRD3	0.8354005520686607	
DRD4	CXCL5	0.8407682499807351	
CHRM3	LTB4R	0.8252219011119977	
AVPR2	EPN1	0.863443159858049	
UGT1A6	UGT1A6*1a, UGT1A6*2a, UGT1A6*3a, UGT1A6*4a, UGT1A6*8	0.9135172474836407	
DRD2	PYY	0.833320481754769	
CYP3A4	rs4986910	0.9135172474836407	
ADRA1A	FFAR2	0.8354005520686607	
HTR1D	CCL16	0.8407682499807351	
AGTR1	P2RY1	0.8354005520686607	
DRD2	rs6277	0.99	
AVPR2	GPHA2	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	TSC22D1	0.8638247395845513	
PTGIR	GHRHR	0.8354005520686607	
Ampicillin	ALB	1	
SSTR1	APLNR	0.8354005520686607	
CHRM2	PICALM	0.863443159858049	
HTR1A	CCL25	0.8407682499807351	
ADORA1	CXCR5	0.8354005520686607	
HRH2	ADM2	0.8407682499807351	
AGTR1	FFAR2	0.8354005520686607	
ABCB1	rs2235067	0.99	
HTR1D	CXCR5	0.8354005520686607	
DRD4	CCR4	0.8354005520686607	
CYP3A4	rs2740574	0.9509900498999999	
DRD4	PYY	0.833320481754769	
DRD3	CCL19	0.8407682499807351	
Quetiapine	HTR2C	1	
EGFR	ACTN2	0.8435102388865442	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	QTRTD1	0.8638247395845513	
CYP2C9	rs72558187	0.99	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CNOT1	0.818984274335209	
HTR1A	TAS2R39	0.8354005520686607	
SSTR5	GABBR1	0.8252219011119977	
HRH1	LPAR3	0.8252219011119977	
HTR1B	TAS2R43	0.8354005520686607	
ADRA1A	GPR4	0.8354005520686607	
ADRA1B	XCL1	0.833320481754769	
Cabergoline	ADRA2A	1	
HTR5A	C3	0.8407682499807351	
HTR1D	TAS2R3	0.8354005520686607	
HRH1	BDKRB1	0.8354005520686607	
Quetiapine	CYP2D6	1	
ADORA1	SSTR2	0.8354005520686607	
ADRA1B	GRM5	0.8354005520686607	
ADRA1B	F2RL3	0.8252219011119977	
ADORA2A	NPSR1	0.8354005520686607	
P2RY12	OXGR1	0.8354005520686607	
SSTR1	TAS2R8	0.8354005520686607	
ADRA2A	ADRA2B	0.8459813396079446	
AVPR1A	SAA1	0.833320481754769	
SLC22A1	SLC22A1*1, SLC22A1*2, SLC22A1*3, SLC22A1*4, SLC22A1*5	0.99	
HTR1B	SUCNR1	0.8354005520686607	
HTR1B	ADRA2A	0.8252219011119977	
HTR1E	TAS2R30	0.8354005520686607	
TNF	rs361525	0.99	
ADRB2	FSHR	0.8354005520686607	
ADRA1B	QRFPR	0.8252219011119977	
AVPR2	NPSR1	0.8354005520686607	
AVPR1A	NMBR	0.8354005520686607	
ADRA1B	GPR68	0.8354005520686607	
AVPR2	MC1R	0.8252219011119977	
HRH4	GRM6	0.8252219011119977	
ADRB2	FZD4	0.863443159858049	
HRH2	IAPP	0.8407682499807351	
ADRA1A	QRFPR	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	JARID2	0.8638247395845513	
AVPR1B	TRH	0.8407682499807351	
ADRA1D	HTR2B	0.8354005520686607	
CYP2B6	CYP2B6*1, CYP2B6*6	0.99	
DRD5	ADM2	0.8407682499807351	
UGT1A9	rs2070959	0.9320653479069899	
ADORA1	CXCL3	0.8407682499807351	
CHRM5	EDN1	0.833320481754769	
HTR2A	GRM5	0.8354005520686607	
MLNR	PROKR1	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PDE4B	0.8638247395845513	
HTR1B	CCR7	0.8354005520686607	
ADRB2	PTH2R	0.8354005520686607	
HTR1E	GABBR2	0.8252219011119977	
HTR1A	MTNR1B	0.8252219011119977	
ADRA1A	SAA1	0.833320481754769	
TGFB1	PARD6A	0.8478585989808651	
HTR2A	rs6311	0.99	
CHRM4	APP	0.8407682499807351	
CYP3A4	rs56324128	0.8775210229989678	
AVPR2	DNM2	0.8621379174857935	
ADRA2A	GNAI3	0.8497082254156562	
CHRM4	CNR2	0.8354005520686607	
MLNR	EDN2	0.833320481754769	
HTR1A	GALR1	0.8252219011119977	
AVPR1A	GHSR	0.8354005520686607	
ADORA1	NPBWR2	0.8354005520686607	
HRH2	ADRB1	0.8354005520686607	
SSTR2	C3AR1	0.8354005520686607	
VEGFA	SRC	0.8684977548176123	
CHRM2	STAM2	0.863443159858049	
DRD4	GABBR1	0.8252219011119977	
ADRA1D	NTS	0.833320481754769	
AVPR1A	GNRH2	0.8407682499807351	
MTHFR	rs1801133	0.99	
HTR1D	CXCL13	0.8407682499807351	
HTR1A	RLN3	0.8459813396079446	
ADRA1B	GPR4	0.8354005520686607	
CHRM2	CTTN	0.8628338709774962	
ADRA1D	KISS1	0.833320481754769	
HTR2B	NPFFR2	0.8252219011119977	
HTR1D	NPY2R	0.8252219011119977	
KCNH2	rs12720441	0.99	
NDUFC2	NDUFV1	0.8370620429147057	
HRH1	GNRHR2	0.8354005520686607	
CHRM1	OXTR	0.8252219011119977	
Apomorphine	HTR1D	1	
HTR5A	HRH3	0.8354005520686607	
CHRM2	CCR3	0.8354005520686607	
HTR6	PTGDR	0.8252219011119977	
CHRM2	RLN3	0.8459813396079446	
HTR1B	PYY	0.833320481754769	
MLNR	TRHR	0.8354005520686607	
CHRM1	EDNRA	0.8252219011119977	
MLNR	ADRA1D	0.8354005520686607	
DRD2	TAS2R19	0.8354005520686607	
ADORA1	GPER1	0.8354005520686607	
HTR1D	GNAI3	0.8526462282435747	
EGFR	FGFR1	0.857607030791991	
P2RY12	P2RY4	0.8354005520686607	
DRD5	PTH	0.8407682499807351	
CHRM2	TFRC	0.863443159858049	
SSTR5	NPY5R	0.8252219011119977	
HTR1B	CCR8	0.8354005520686607	
SSTR2	NPY5R	0.8252219011119977	
CHRM2	CASR	0.8354005520686607	
HTR1A	LPAR5	0.8252219011119977	
HTR1D	ACKR3	0.8354005520686607	
AVPR1A	MLN	0.8407682499807351	
NDUFC2	MT-ND1	0.8433517079273392	
AVPR2	AMPH	0.863443159858049	
UGT1A9	rs72551344	0.9320653479069899	
ADRB1	RXFP2	0.8354005520686607	
VEGFA	rs879825	0.99	
P2RY12	CCL21	0.8407682499807351	
ADORA2A	DRD5	0.8354005520686607	
HRH1	NPSR1	0.8354005520686607	
HTR1A	TAS2R40	0.8354005520686607	
P2RY12	DRD3	0.8354005520686607	
CHRM2	OPRD1	0.8354005520686607	
DRD4	CXCR3	0.8354005520686607	
ADRA1A	EDN3	0.833320481754769	
HTR1B	CCL28	0.8407682499807351	
ADRA1A	NTSR1	0.8252219011119977	
HTR6	FSHB	0.8407682499807351	
DRD4	HEBP1	0.8407682499807351	
Ramipril	BCHE	1	
ADORA1	SUCNR1	0.8354005520686607	
ADRA1B	HTR2B	0.8354005520686607	
ADRA1B	NMU	0.8407682499807351	
UGT1A1	UGT1A1*1, UGT1A1*28, UGT1A1*37, UGT1A1*6	0.8600583546412883	
HTR6	GIPR	0.8354005520686607	
Loxapine	CHRM1	1	
HTR1B	CXCL11	0.8407682499807351	
HRH4	SSTR5	0.8354005520686607	
HRH4	NPBWR1	0.8354005520686607	
HRH1	KISS1R	0.8252219011119977	
HTR2B	PTGFR	0.8252219011119977	
HTR1A	GALR3	0.8252219011119977	
DRD3	TAS2R3	0.8354005520686607	
HTR1E	TAS2R4	0.8354005520686607	
PTGIR	GLP2R	0.8354005520686607	
CYP3A4	CYP3A4*1, CYP3A4*20, CYP3A4*8	0.8775210229989678	
HTR1B	TAS2R50	0.8354005520686607	
ADRA1B	HCRTR1	0.8252219011119977	
DRD4	SSTR1	0.8354005520686607	
HRH4	OPRL1	0.8354005520686607	
MLNR	QRFP	0.833320481754769	
HTR2B	CASR	0.8354005520686607	
HTR1E	GNB1	0.8526462282435747	
HTR1D	TAS2R39	0.8354005520686607	
SSTR1	TAS2R31	0.8354005520686607	
ADRB1	CALCB	0.8407682499807351	
AVPR1A	XCL1	0.833320481754769	
HTR2C	EDN1	0.833320481754769	
HTR1A	C3AR1	0.8354005520686607	
HTR2A	UTS2R	0.8354005520686607	
DRD5	RLN3	0.8407682499807351	
DRD4	GALR3	0.8252219011119977	
HTR1D	S1PR4	0.8252219011119977	
DRD4	NPY5R	0.8252219011119977	
AVPR1A	GNA15	0.8595571341704282	
Meclofenamic Acid	PTGS2	1	
HTR1E	LPAR3	0.8252219011119977	
ADORA1	ADRA2B	0.8252219011119977	
CYP2D6	CYP2D6*1, CYP2D6*29	0.99	
HRH2	CALCR	0.8421959353175904	
CHRM3	GNRHR	0.8354005520686607	
ADRB2	VAMP8	0.863443159858049	
HRH4	CORT	0.8407682499807351	
CHRM1	EDN1	0.833320481754769	
CHRM1	PMCH	0.833320481754769	
HTR2B	LPAR4	0.8354005520686607	
