CCR5	Pulmonary edema	
FPR1	Pulmonary edema	
EGLN1	Pulmonary edema	
VEGFA	High altitude pulmonary edema	
F2R	Pulmonary edema	
VEGFA	Pulmonary edema	
TH	High altitude pulmonary edema	
HIF1A	Pulmonary edema	
REN	High altitude pulmonary edema	
ADRB2	Pulmonary edema	
FSHR	Pulmonary edema	
ALB	Pulmonary edema	
EDNRA	High altitude pulmonary edema	
EDN1	High altitude pulmonary edema	
ROCK1	Pulmonary edema	
AGTR1	High altitude pulmonary edema	
ADRB2	High altitude pulmonary edema	
GHRH	Pulmonary edema	
CXCL8	Pulmonary edema	
ACE	High altitude pulmonary edema	
CXCL2	Pulmonary edema	
EGLN1	High altitude pulmonary edema	
ADRA1B	NPFF	0.833320481754769	
DRD4	CCR10	0.8354005520686607	
HTR2C	LTB4R2	0.8252219011119977	
HTR2A	FFAR1	0.8354005520686607	
HTR1A	NPY5R	0.8252219011119977	
DRD2	TAS2R9	0.8354005520686607	
HTR1B	CXCL13	0.8407682499807351	
ADRA1B	NMUR2	0.8421959353175904	
SLCO1B1	SLCO1B1*14, SLCO1B1*1A	0.99	
HTR2C	UTS2	0.8407682499807351	
DRD2	TAS2R7	0.8354005520686607	
ADRA1B	GNA11	0.8595571341704282	
DRD3	NMS	0.8407682499807351	
HTR2A	GRP	0.8407682499807351	
DRD3	MTNR1A	0.8252219011119977	
CYP3A4	rs4987161	0.9509900498999999	
CYP2D6	rs28360521	0.99	
ADRA1B	CCKBR	0.8354005520686607	
HTR1D	P2RY13	0.8354005520686607	
PTGIR	SCTR	0.8354005520686607	
HTR1A	CCR5	0.8354005520686607	
AGTR1	P2RY2	0.8354005520686607	
P2RY12	KNG1	0.8407682499807351	
DRD2	P2RY14	0.8354005520686607	
DRD2	CXCL9	0.8407682499807351	
P2RY12	rs6785930	0.99	
DRD1	SCT	0.8407682499807351	
AGTR1	PTGFR	0.8252219011119977	
DRD2	S1PR3	0.8252219011119977	
Trandolapril	CES1	1	
HTR2A	GNRH1	0.8407682499807351	
ADRA2C	GNAI1	0.8497082254156562	
HTR2B	PTGER1	0.8252219011119977	
HTR1A	TAS2R9	0.8354005520686607	
DRD2	TAS2R30	0.8354005520686607	
HTR1D	APLNR	0.8354005520686607	
DRD1	HTR6	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PF4V1	0.818984274335209	
VEGFA	rs833069	0.99	
HTR1D	CCR3	0.8354005520686607	
ADRB2	UBA52	0.863443159858049	
HTR1B	TAS2R1	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*14, CYP2D6*21, CYP2D6*36, CYP2D6*4, CYP2D6*5	0.99	
HTR2B	CCL23	0.833320481754769	
ADRA1A	GAST	0.8407682499807351	
DRD4	CXCL11	0.8407682499807351	
ADRA1B	HRH1	0.8354005520686607	
PTGIR	HTR4	0.8354005520686607	
DRD2	CCL20	0.8407682499807351	
HTR2A	CCK	0.833320481754769	
PTGIR	PTGIR	0.849809014912932	
DRD3	CCR2	0.8354005520686607	
HTR1D	CXCR1	0.8354005520686607	
SLCO1B1	rs11045821	0.99	
ADRA1A	ADRA1A	0.849809014912932	
P2RY12	HTR5A	0.8354005520686607	
ADRB1	FSHR	0.8354005520686607	
CYP3A4	CYP3A4*1, CYP3A4*22	0.99	
HTR2A	OXT	0.833320481754769	
ABCB1	rs2235015	0.99	
DRD3	S1PR4	0.8252219011119977	
ADRB1	GPR150	0.8252219011119977	
ABCB1	rs2032583	0.99	
HTR1B	TAS2R39	0.8354005520686607	
ADRB2	VAMP3	0.863443159858049	
Pergolide	DRD5	1	
ABCG2	rs41282401	0.99	
DRD2	rs1125394	0.99	
AGTR1	GPR132	0.8354005520686607	
ADRA1B	LPAR6	0.8354005520686607	
P2RY12	GPR55	0.8354005520686607	
P2RY12	RXFP3	0.8354005520686607	
ADRB2	VAMP4	0.863443159858049	
ADRB1	RAMP1	0.8421959353175904	
AGTR1	NMB	0.8407682499807351	
CYP2E1	rs2070676	0.99	
ADRA1A	CCKAR	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	IGDCC4	0.818984274335209	
DRD3	TAS2R8	0.8354005520686607	
DRD2	APLN	0.8407682499807351	
HTR1D	FPR3	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	QTRTD1	0.818984274335209	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	rogid:xz86zyvibNFDhT+J8v28Znx5/2M9913	0.818984274335209	
Carvedilol	CYP1A1	1	
Telmisartan	ABCC2	1	
HTR2B	GCG	0.8407682499807351	
HTR1B	TAS2R45	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*5, CYP2D6*8	0.99	
P2RY12	TAS2R13	0.8354005520686607	
DRD2	CNR1	0.8354005520686607	
ADRA1B	LPAR3	0.8252219011119977	
ABCC2	rs8187707	0.99	
BDKRB1	rs12050217	0.827046546547974	
NDUFC2	MT-ND3	0.8478585989808651	
DRD5	PTHLH	0.8407682499807351	
DRD4	FPR1	0.8354005520686607	
DRD5	GNB1	0.8526462282435747	
DRD3	MCHR2	0.8354005520686607	
ADRA1A	LPAR3	0.8252219011119977	
HTR1A	BDKRB2	0.8354005520686607	
ADRA1B	NMUR1	0.8354005520686607	
SLCO1B3	rs11045585	0.99	
HTR2A	F2	0.833320481754769	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	rogid:x6cpThd263Mg5MI1OElxwfuSmiY9606	0.818984274335209	
DRD3	CCL27	0.8407682499807351	
DRD4	HTR1A	0.8354005520686607	
DRD3	S1PR2	0.8252219011119977	
HTR2A	NPS	0.8407682499807351	
P2RY12	GALR3	0.8252219011119977	
DRD4	FPR3	0.8354005520686607	
ADRB2	TRIP10	0.863443159858049	
HTR2B	GNG2	0.8526462282435747	
DRD2	GABBR1	0.8252219011119977	
AGTR1	BDKRB1	0.8421959353175904	
SLCO1B1	rs11045879	0.99	
ADRA1A	PMCH	0.833320481754769	
HTR2C	UTS2R	0.8354005520686607	
HTR1D	GNB1	0.8526462282435747	
Enalapril	SLC22A6	1	
DRD1	P2RY11	0.8252219011119977	
HTR2B	P2RY11	0.8252219011119977	
DRD3	HCAR3	0.8354005520686607	
DRD5	ADCYAP1	0.8407682499807351	
CYP3A4	rs2246709	0.8775210229989678	
ADRB2	SYT2	0.863443159858049	
DRD2	TAS2R38	0.8354005520686607	
HTR2A	UTS2	0.8407682499807351	
DRD2	HRH3	0.8354005520686607	
ADRB1	GPR27	0.8252219011119977	
P2RY12	CCR4	0.8354005520686607	
HTR1A	NPW	0.8407682499807351	
CYP3A	rs12721627	0.8953382542587163	
HTR2A	P2RY6	0.8354005520686607	
ABCC2	rs8187710	0.99	
ADRB2	PTHLH	0.8407682499807351	
HTR2B	TACR3	0.8252219011119977	
VEGFA	rs25648	0.99	
DRD3	rs963468	0.99	
ADRB2	FSHB	0.8407682499807351	
HTR2A	CCL23	0.833320481754769	
CYP3A4	rs4646440	0.9509900498999999	
AGTR1	PMCH	0.8407682499807351	
HTR1A	CCL28	0.8407682499807351	
HTR2B	LPAR5	0.8252219011119977	
HTR1B	DRD4	0.8354005520686607	
HTR1A	P2RY14	0.8354005520686607	
ADRB2	RLN2	0.8459813396079446	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CDCP1	0.818984274335209	
P2RY12	PTGDR2	0.8252219011119977	
DRD2	SSTR1	0.8354005520686607	
DRD3	CHRM4	0.8354005520686607	
ADRA1D	QRFPR	0.8252219011119977	
DRD4	TAS2R9	0.8354005520686607	
CYP1A2	rs2472304	0.99	
DRD3	TAS2R38	0.8354005520686607	
DRD4	GPR17	0.8252219011119977	
DRD4	P2RY12	0.8354005520686607	
HTR2C	PMCH	0.833320481754769	
DRD3	TAS2R39	0.8354005520686607	
HTR2C	TRHR	0.8354005520686607	
HTR1D	MCHR1	0.8354005520686607	
AGTR1	TAC1	0.833320481754769	
ADRA1A	P2RY1	0.8354005520686607	
ADRA1A	LPAR6	0.8354005520686607	
VEGFA	ROCK1	0.8252219011119977	
CYP2C19	CYP2C19*1, CYP2C19*10, CYP2C19*11, CYP2C19*13, CYP2C19*14, CYP2C19*15, CYP2C19*16, CYP2C19*18, CYP2C19*19, CYP2C19*26, CYP2C19*9	0.99	
ADRA1A	GNA14	0.8595571341704282	
HTR1A	P2RY4	0.8354005520686607	
ADRB2	AP2B1	0.8669217489920482	
ADRA1D	TACR3	0.8252219011119977	
P2RY12	HTR1D	0.8354005520686607	
P2RY12	CNR2	0.8354005520686607	
HTR1D	BDKRB1	0.8354005520686607	
ADRB2	RAMP3	0.8421959353175904	
ADRB2	CGA	0.849809014912932	
Olmesartan	SLCO1B3	1	
DRD5	GPR15	0.8252219011119977	
DRD2	CCL21	0.8407682499807351	
ADRB1	CALCR	0.8421959353175904	
ADRA1B	LTB4R2	0.8252219011119977	
NDUFC2	NDUFS2	0.8478585989808651	
HTR1A	CXCR5	0.8354005520686607	
ADRA1A	KNG1	0.8407682499807351	
HTR2A	LPAR3	0.8252219011119977	
CYP2C19	CYP2C19*1, CYP2C19*2, CYP2C19*3, CYP2C19*4, CYP2C19*5, CYP2C19*6, CYP2C19*8	0.99	
HTR1D	CORT	0.8407682499807351	
P2RY12	CCL5	0.8407682499807351	
ADRB1	ADM	0.8407682499807351	
HTR2B	LPAR6	0.8354005520686607	
Pergolide	ADRA2B	1	
HTR1B	NPB	0.8407682499807351	
ABCB1	rs3789243	0.99	
DRD2	rs4436578	0.99	
ADRA1D	GRP	0.8407682499807351	
P2RY12	MT-RNR2	0.8459813396079446	
CYP2E1	rs6413432	0.99	
HTR2A	LTB4R2	0.8252219011119977	
ADRA1B	AVPR1B	0.8354005520686607	
HTR1D	CXCL16	0.8407682499807351	
P2RY12	TAS2R20	0.8354005520686607	
ADRA1D	CCL23	0.833320481754769	
HTR1D	C3	0.8407682499807351	
HTR1B	NPY2R	0.8252219011119977	
Pramipexole	ADRA2B	1	
HTR1B	GABBR1	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SACS	0.818984274335209	
ADRA1A	HTR2B	0.8354005520686607	
ADRA1A	CYSLTR2	0.8252219011119977	
DRD2	CXCL11	0.8407682499807351	
APOC1	rs429358	0.8107944315918569	
P2RY12	TAS2R31	0.8354005520686607	
ADRB1	PTGER4	0.8252219011119977	
HTR1D	RLN3	0.8459813396079446	
HTR1A	GPER1	0.8354005520686607	
HTR2C	F2	0.833320481754769	
NDUFC2	MT-ND4	0.8370620429147057	
PTGIR	GCG	0.849809014912932	
HTR1A	PMCH	0.8407682499807351	
PTGIR	ADRB3	0.8354005520686607	
HTR2B	F2RL3	0.8252219011119977	
DRD3	CXCL16	0.8407682499807351	
AGTR1	ADRA1D	0.8354005520686607	
HTR2A	UTS2B	0.8407682499807351	
ADRA1A	LTB4R	0.8252219011119977	
P2RY12	CCR3	0.8354005520686607	
ADRA2C	POMC	0.833320481754769	
ADRB2	ADORA2B	0.8354005520686607	
HTR1B	P2RY12	0.8354005520686607	
DRD3	TAS2R9	0.8354005520686607	
Carvedilol	PTGS1	1	
HTR1D	SUCNR1	0.8354005520686607	
DRD4	GPR55	0.8354005520686607	
HTR2B	XCR1	0.8252219011119977	
HTR2C	GNRHR2	0.8354005520686607	
ADRA1A	GNA15	0.8595571341704282	
P2RY12	TAS2R1	0.8354005520686607	
P2RY12	C5	0.8407682499807351	
HTR1D	TAS2R16	0.8354005520686607	
P2RY12	GPR18	0.8354005520686607	
HTR2C	KNG1	0.8407682499807351	
ABCC2	rs113646094	0.99	
DRD3	CCL20	0.8407682499807351	
HTR1A	TAS2R30	0.8354005520686607	
HTR2C	TAC1	0.833320481754769	
Carvedilol	ADRA1B	1	
HTR1D	GRM8	0.8252219011119977	
CYP2D6	CYP2D6*1, CYP2D6*1xN, CYP2D6*2, CYP2D6*2xN, CYP2D6*3, CYP2D6*4, CYP2D6*5	0.99	
ADRB2	ADRB3	0.8354005520686607	
DRD2	LPAR2	0.8252219011119977	
DRD3	CCR5	0.8354005520686607	
AGTR1	EDNRB	0.8252219011119977	
CYP2D6	CYP2D6*1, CYP2D6*1xN, CYP2D6*2xN, CYP2D6*3, CYP2D6*4, CYP2D6*5, CYP2D6*6	0.99	
Pergolide	DRD4	1	
HTR2A	GNA15	0.8595571341704282	
CYP2E1	rs2031920	0.99	
AGTR1	HCRTR2	0.8252219011119977	
DRD1	GNB1	0.8526462282435747	
DRD3	SST	0.8407682499807351	
HTR2B	GPR132	0.8354005520686607	
HTR1B	MTNR1B	0.8252219011119977	
HTR1D	CCL19	0.8407682499807351	
AGTR1	TAC3	0.833320481754769	
HTR1D	PPBP	0.8407682499807351	
AGTR1	P2RY11	0.8252219011119977	
HTR1B	SSTR5	0.8354005520686607	
VEGFA	NCK2	0.8570412853760152	
HTR1A	OPRL1	0.8354005520686607	
ADRA1A	AGT	0.8407682499807351	
HTR2C	TAC3	0.833320481754769	
HTR2C	CCKAR	0.8252219011119977	
AGTR1	NPFFR2	0.8252219011119977	
ADRA1D	F2	0.833320481754769	
ADRA1A	TBXA2R	0.852724204446584	
DRD3	FPR3	0.8354005520686607	
HTR1D	CXCL6	0.8459813396079446	
HTR1B	APLNR	0.8354005520686607	
HTR1B	PDYN	0.8407682499807351	
P2RY12	CXCR1	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*3, CYP2D6*4, CYP2D6*41, CYP2D6*5, CYP2D6*6	0.99	
HTR1A	CCR8	0.8354005520686607	
PTGIR	ADM	0.8407682499807351	
ADRB2	M6PR	0.863443159858049	
HTR2A	NMU	0.8407682499807351	
DRD4	CCR6	0.8354005520686607	
ADRA2C	PPBP	0.833320481754769	
HTR2A	CYSLTR1	0.8252219011119977	
DRD4	TAS2R50	0.8354005520686607	
ADRB1	MC1R	0.8252219011119977	
HTR1A	POMC	0.8407682499807351	
CYP2D6	rs750996195	0.99	
DRD2	C5	0.8407682499807351	
ADRA1D	LTB4R	0.8252219011119977	
ADRA1B	UTS2	0.8407682499807351	
AGTR1	NPSR1	0.8354005520686607	
PTGIR	GPR176	0.8252219011119977	
SELE	rs3917412	0.99	
AGTR1	CCK	0.833320481754769	
ABCG2	rs4148157	0.99	
HTR1D	PMCH	0.8407682499807351	
DRD2	CXCL16	0.8407682499807351	
ADRA1B	PMCH	0.833320481754769	
ABCB1	rs1128503	0.99	
HTR1A	MT-RNR2	0.8459813396079446	
DRD5	FSHR	0.8354005520686607	
DRD2	S1PR5	0.8252219011119977	
ADRB1	VIPR1	0.8252219011119977	
HTR1D	GRM7	0.8252219011119977	
DRD2	PTGDR2	0.8252219011119977	
DRD4	GNB1	0.8526462282435747	
HTR1B	TAS2R46	0.8354005520686607	
ADRA1A	BDKRB1	0.8354005520686607	
ADRA2B	PPBP	0.833320481754769	
HTR2A	rs9316233	0.99	
HTR2C	HCRTR1	0.8252219011119977	
DRD3	SUCNR1	0.8354005520686607	
AGTR1	CCKBR	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	BBC3	0.818984274335209	
Pergolide	HTR2B	1	
HTR1A	GRM2	0.8252219011119977	
CYP3A4	rs2246709	0.99	
ADRB1	GPR25	0.8252219011119977	
HTR2C	AVPR1B	0.8354005520686607	
ADRB1	PTGER2	0.8252219011119977	
PTGIR	DRD5	0.8354005520686607	
DRD4	CCR2	0.8354005520686607	
ADRB2	AP2M1	0.8669217489920482	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PRSS3	0.818984274335209	
HTR2C	AGT	0.8407682499807351	
UGT1A3	rs3806596	0.99	
HTR1A	P2RY12	0.8354005520686607	
F2	rs1799963	0.8249872769372213	
CYP3A4	MGST2	0.792109822701367	
DRD4	APLN	0.8407682499807351	
HTR2B	PROK2	0.8407682499807351	
ADRA1B	PTGER1	0.8252219011119977	
ADRB1	GNAS	0.8549476386052599	
ADRA1B	HCRT	0.833320481754769	
DRD5	CALCR	0.8421959353175904	
HTR1A	TAS2R3	0.8354005520686607	
DRD3	TAS2R16	0.8354005520686607	
HTR1B	GNAI1	0.8526462282435747	
DRD2	PMCH	0.8407682499807351	
CYP3A4	rs4987161	0.9135172474836407	
ADRA1D	F2R	0.8252219011119977	
Telmisartan	ABCG2	1	
HTR1D	LPAR2	0.8252219011119977	
DRD3	INSL5	0.8407682499807351	
AGTR1	LPAR5	0.8354005520686607	
ADRB2	TFRC	0.863443159858049	
ADRA1A	NPFF	0.833320481754769	
P2RY12	MCHR2	0.8354005520686607	
AGTR1	P2RY10	0.8354005520686607	
ADRA1A	F2	0.833320481754769	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CTAGE5	0.818984274335209	
AGTR1	CHRM5	0.8354005520686607	
NDUFC2	NDUFA12	0.8370620429147057	
DRD3	APP	0.8407682499807351	
HTR1D	GABBR2	0.8252219011119977	
ADRA2C	CCL23	0.833320481754769	
HTR1B	TAS2R31	0.8354005520686607	
DRD3	CCR6	0.8354005520686607	
ADRA1A	FFAR3	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	NLRC4	0.818984274335209	
HTR1A	ADRA2B	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	MYLK3	0.818984274335209	
ADRA1A	CHRM3	0.8354005520686607	
DRD3	GNAT3	0.8526462282435747	
HTR1D	INSL5	0.8407682499807351	
HTR1D	CCR8	0.8354005520686607	
ACE	rs4344	0.99	
DRD2	CCL16	0.8407682499807351	
CYP3A4	rs28371759	0.9135172474836407	
HTR1A	PDYN	0.8407682499807351	
HTR1B	CXCR5	0.8354005520686607	
DRD3	PPBP	0.8407682499807351	
DRD2	PF4	0.8407682499807351	
CYP2C19	CYP2C19*1, CYP2C19*10, CYP2C19*11, CYP2C19*13, CYP2C19*14, CYP2C19*15, CYP2C19*16, CYP2C19*18, CYP2C19*19, CYP2C19*22, CYP2C19*23, CYP2C19*24, CYP2C19*25, CYP2C19*26, CYP2C19*28, CYP2C19*9	0.99	
JUN	MAPK10	0.8354005520686607	
HTR1B	CCL27	0.8407682499807351	
AGTR1	EDN1	0.833320481754769	
DRD3	CCL21	0.8407682499807351	
CYP3A4	CYP3A4*1, CYP3A4*4	0.8775210229989678	
ADRA2B	GNAI1	0.8497082254156562	
VEGFA	rs3025000	0.99	
P2RY12	LPAR2	0.8252219011119977	
CYP3A4	CYP3A4*1, CYP3A4*22	0.8775210229989678	
AGTR1	NMUR1	0.8421959353175904	
ADRB1	GCGR	0.8354005520686607	
DRD2	GNG2	0.8526462282435747	
HTR1A	SST	0.8407682499807351	
ABCC2	rs12762549	0.99	
HTR1D	TAS2R38	0.8354005520686607	
HTR2C	P2RY2	0.8354005520686607	
ADRA2A	rs1800545	0.8169696821008777	
DRD2	ADRA2A	0.8252219011119977	
PPARG	MED8	0.7989062580087279	
P2RY12	NPW	0.8407682499807351	
DRD3	NMU	0.8407682499807351	
HTR1B	P2RY14	0.8354005520686607	
ADRA1D	QRFP	0.833320481754769	
HIF1A	UBE2D3	0.8219632471359692	
P2RY12	TAS2R5	0.8354005520686607	
AGTR1	CHRM3	0.8354005520686607	
ADRA1D	PROK1	0.8407682499807351	
ABCB1	rs28401781	0.99	
ACE	rs4343	0.99	
DRD3	NPBWR2	0.8354005520686607	
HTR1A	HRH4	0.8354005520686607	
DRD1	GCGR	0.8354005520686607	
HTR1A	S1PR4	0.8252219011119977	
AGTR1	FPR2	0.8354005520686607	
DRD2	CCR1	0.8354005520686607	
HTR1B	GABBR2	0.8252219011119977	
HTR2B	TACR2	0.8252219011119977	
HTR1A	DRD4	0.8354005520686607	
ADRA1B	GNRHR2	0.8354005520686607	
ADRB2	RAMP2	0.8421959353175904	
AGTR1	SAA1	0.8407682499807351	
HTR2B	EDNRA	0.8252219011119977	
HTR2A	NPFFR2	0.8252219011119977	
ADRA1D	MLN	0.8407682499807351	
DRD3	GPR55	0.8354005520686607	
DRD4	HCAR1	0.8354005520686607	
HTR1A	FPR2	0.8354005520686607	
ADRA1A	HCRTR1	0.8252219011119977	
HTR1B	S1PR3	0.8252219011119977	
ADRB2	AP2S1	0.8669217489920482	
ADRA2A	GNAI2	0.8497082254156562	
DRD3	TAS2R1	0.8354005520686607	
HTR2B	GHSR	0.8354005520686607	
DRD2	LPAR1	0.8252219011119977	
ADRA1B	GNRH2	0.8407682499807351	
CYP2D6	rs777560972	0.99	
DRD1	PTHLH	0.8407682499807351	
HTR2A	TAC1	0.833320481754769	
HTR1B	RLN3	0.8459813396079446	
HTR2A	XCL1	0.833320481754769	
HTR2B	NMU	0.8407682499807351	
HTR1A	APP	0.8407682499807351	
HTR1D	TAS2R5	0.8354005520686607	
HTR2A	EDNRB	0.8252219011119977	
NDUFC2	NDUFB6	0.8478585989808651	
PPARG	rs3856806	0.99	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	DGKG	0.818984274335209	
ADRA2C	ANXA1	0.8407682499807351	
HTR1B	TAS2R14	0.8354005520686607	
DRD2	rs1124493	0.99	
ADRB2	GLP2R	0.8354005520686607	
HTR2A	HCRT	0.833320481754769	
DRD1	HRH2	0.8354005520686607	
DRD5	ADRB1	0.8354005520686607	
ADRB2	PTGIR	0.8354005520686607	
AGTR1	HRH1	0.8354005520686607	
CYP1A1	rs1048943	0.99	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PHC3	0.818984274335209	
PTGIR	TSHB	0.8407682499807351	
HTR2A	MLN	0.8407682499807351	
PPARG	MED29	0.7989062580087279	
DRD5	GPR84	0.8252219011119977	
ADRB2	AGFG1	0.863443159858049	
DRD2	NPY	0.833320481754769	
DRD2	TAS2R1	0.8354005520686607	
ADRA1D	GPRC6A	0.8252219011119977	
P2RY12	MTNR1A	0.8252219011119977	
ADRA1A	LTB4R2	0.8252219011119977	
HTR2A	GAST	0.8407682499807351	
HTR2A	NPFF	0.833320481754769	
HTR1D	CCL23	0.8407682499807351	
ADRA2C	GNG2	0.8626329038096527	
DRD4	RXFP3	0.8354005520686607	
ADRB1	PTGIR	0.8354005520686607	
DRD4	NMUR2	0.8421959353175904	
HTR1D	S1PR3	0.8252219011119977	
DRD3	NPY5R	0.8252219011119977	
HTR1A	SSTR3	0.8354005520686607	
SLCO1B1	rs2291073	0.99	
ADRB1	GLP2R	0.8354005520686607	
P2RY12	HTR1E	0.8354005520686607	
DRD2	TAS2R13	0.8354005520686607	
ADRB1	GIP	0.8407682499807351	
ADRA1B	P2RY10	0.8354005520686607	
DRD1	NPS	0.8407682499807351	
CYP3A4	CYP3A4*1, CYP3A4*4	0.99	
DRD3	CXCL8	0.8459813396079446	
HTR2B	NMUR1	0.8354005520686607	
CYP3A4	rs2246709	0.9135172474836407	
ADRB2	POMC	0.833320481754769	
ADRB2	DNAJC6	0.851137711762708	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PLAG1	0.818984274335209	
DRD3	RXFP4	0.8354005520686607	
PTGIR	TSHR	0.8354005520686607	
HTR1D	NMUR2	0.8421959353175904	
ADRA1B	CHRM1	0.8354005520686607	
DRD3	NPB	0.8407682499807351	
HTR2B	NPS	0.8407682499807351	
Carvedilol	ADRA1A	1	
ADRA1D	TAC1	0.833320481754769	
HTR2A	TRH	0.8407682499807351	
Ropinirole	HTR2B	1	
ADRA1D	NMU	0.8407682499807351	
HTR1A	CXCL8	0.8459813396079446	
CYP2C8	rs10509681	0.99	
DRD3	CXCL1	0.8407682499807351	
HTR1B	CXCR6	0.8354005520686607	
DRD1	rs4532	0.99	
ADRA1A	GRM1	0.8354005520686607	
HTR2C	MLNR	0.8354005520686607	
HTR2B	CCKAR	0.8252219011119977	
Pramipexole	SLC22A2	1	
P2RY12	ADRA2A	0.8252219011119977	
ADRA1D	LTB4R2	0.8252219011119977	
ADRA1B	EDNRA	0.8252219011119977	
ADRB2	CBL	0.863443159858049	
CYP1A2	rs4646425	0.99	
HTR1B	SSTR2	0.8354005520686607	
Ropinirole	HTR1D	1	
DRD5	MC1R	0.8252219011119977	
AGTR1	GNRH2	0.8407682499807351	
P2RY12	CCR1	0.8354005520686607	
ADRB2	CALCRL	0.8421959353175904	
HTR1A	GNB1	0.8526462282435747	
HTR1D	GPR55	0.8354005520686607	
ADRA2B	GNAI2	0.8497082254156562	
DRD4	TAS2R16	0.8354005520686607	
ADRA1A	QRFP	0.833320481754769	
HTR1D	ADORA3	0.8354005520686607	
DRD1	PTGDR	0.8252219011119977	
AGTR1	GNB1	0.8549476386052599	
DRD2	C5AR1	0.8354005520686607	
DRD1	LHB	0.8407682499807351	
ADRB2	ACTR2	0.8628338709774962	
VEGFA	FYN	0.8587848464414376	
ADRB2	SH3KBP1	0.863443159858049	
DRD1	CRH	0.8407682499807351	
ABCB1	rs72552784	0.99	
HTR1B	PF4	0.8407682499807351	
PTGIR	LHCGR	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*18, CYP2D6*2, CYP2D6*21, CYP2D6*44, CYP2D6*5	0.99	
HTR1B	rs6296	0.99	
HTR1B	GALR3	0.8252219011119977	
HTR2C	GPR17	0.8252219011119977	
DRD3	HTR1A	0.8354005520686607	
HTR1B	CCL5	0.8407682499807351	
DRD3	HTR1E	0.8354005520686607	
HTR1D	C5AR1	0.8354005520686607	
DRD2	CXCL12	0.8407682499807351	
NDUFC2	NDUFAF6	0.8441288359160942	
DRD5	CALCB	0.8407682499807351	
AGTR1	GHRL	0.8407682499807351	
HTR1A	MTNR1A	0.8252219011119977	
PPARG	MED31	0.7989062580087279	
GCG	rs13429709	0.8413109247638028	
CYP1A2	MGST3	0.792109822701367	
AGTR1	rs275651	0.99	
DRD3	HRH4	0.8354005520686607	
DRD2	APLNR	0.8354005520686607	
AGTR1	NMBR	0.8354005520686607	
Pergolide	ADRA1A	1	
ADRA1D	UTS2B	0.8407682499807351	
HTR1B	CXCL8	0.8459813396079446	
HTR1D	GAL	0.833320481754769	
PTGIR	CALCB	0.8407682499807351	
CYP3A4	rs3735451	0.9135172474836407	
DRD3	TAS2R40	0.8354005520686607	
DRD5	GPR45	0.8252219011119977	
ADRB1	GPR20	0.8252219011119977	
SLCO1B3	rs7311358	0.99	
DRD3	OPRD1	0.8354005520686607	
DRD1	GPHB5	0.8407682499807351	
P2RY12	CHRM4	0.8354005520686607	
DRD4	AGT	0.8407682499807351	
DRD3	GALR2	0.8252219011119977	
HTR1A	CXCL16	0.8407682499807351	
DRD5	LHCGR	0.8354005520686607	
ADRA1D	XCR1	0.8252219011119977	
PTGIR	GPR20	0.8252219011119977	
CYP3A	rs2740574	0.9320653479069899	
PTGIR	RXFP2	0.8354005520686607	
HTR1B	PPBP	0.8407682499807351	
AGTR1	GPR4	0.8354005520686607	
ADRB2	SNX9	0.863443159858049	
HTR2A	NPFFR1	0.8252219011119977	
HTR1D	TAS2R40	0.8354005520686607	
CYP3A	rs2740574	0.9702989999999999	
CXCL12	rs1801157	0.8323605674809277	
DRD4	NPBWR2	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	AMPD3	0.818984274335209	
NDUFC2	NDUFS4	0.8370620429147057	
ADRA1B	NMB	0.8407682499807351	
HTR2B	XCL1	0.833320481754769	
ADRA1B	CCL23	0.833320481754769	
DRD4	MCHR1	0.8354005520686607	
HTR1D	PPY	0.833320481754769	
AGTR1	PROK1	0.8407682499807351	
ADRA1B	NPFFR2	0.8252219011119977	
L-Tyrosine	SLC16A10	1	
Pramipexole	ADRA2A	1	
VEGFA	NCK1	0.8570412853760152	
DRD5	PTH2	0.8407682499807351	
Pramipexole	HTR2B	1	
DRD1	ADORA2B	0.8354005520686607	
ADRA2C	ADRA2B	0.8459813396079446	
